Day_of_Week,Hour_of_Day,Month_of_Year,Week_of_Month,Temperature,Energy_Consumption,Energy_Consumption_Lag1,Energy_Consumption_Lag24,Is_Holiday,Is_Weekend
2,21,3,5,13.42873853,125.5374195,115.1430729,116.9481269,0,0
2,22,3,5,13.42873853,120.1776639,125.5374195,115.5457994,0,0
2,23,3,5,13.42873853,122.5500784,120.1776639,117.5827978,0,0
3,0,3,5,8.480520207,61.5602638,,59.48046939,0,0
3,1,3,5,8.480520207,69.72978318,61.5602638,71.95608947,0,0
3,2,3,5,8.480520207,74.69725518,69.72978318,68.52409232,0,0
3,3,3,5,8.480520207,65.82720487,74.69725518,71.51201949,0,0
3,4,3,5,8.480520207,69.48833757,65.82720487,62.84254812,0,0
3,5,3,5,8.480520207,63.04384926,69.48833757,77.74115132,0,0
3,6,3,5,8.480520207,96.11839153,63.04384926,101.1207164,0,0
3,7,3,5,8.480520207,106.3575634,96.11839153,98.7162373,0,0
3,8,3,5,8.480520207,100.9342152,106.3575634,93.80355176,0,0
3,9,3,5,8.480520207,102.9900868,100.9342152,98.13942104,0,0
3,10,3,5,8.480520207,90.77219837,102.9900868,98.73981933,0,0
3,11,3,5,8.480520207,93.96193904,90.77219837,101.484659,0,0
3,12,3,5,8.480520207,90.17307975,93.96193904,100.9012516,0,0
3,13,3,5,8.480520207,102.0471308,90.17307975,99.56684976,0,0
3,14,3,5,8.480520207,98.08657855,102.0471308,87.32758105,0,0
3,15,3,5,8.480520207,99.91305904,98.08657855,95.61352203,0,0
3,16,3,5,8.480520207,101.9301041,99.91305904,100.1851446,0,0
3,17,3,5,8.480520207,98.91673589,101.9301041,100.0254952,0,0
3,18,3,5,8.480520207,109.3611399,98.91673589,128.0025065,0,0
3,19,3,5,8.480520207,115.5555854,109.3611399,112.5399856,0,0
3,20,3,5,8.480520207,113.0179954,115.5555854,115.1430729,0,0
3,21,3,5,8.480520207,117.821283,113.0179954,125.5374195,0,0
3,22,3,5,8.480520207,117.8878184,117.821283,120.1776639,0,0
3,23,3,5,8.480520207,122.603389,117.8878184,122.5500784,0,0
4,0,3,5,10.51310656,73.07690432,,61.5602638,0,0
4,1,3,5,10.51310656,58.82265046,73.07690432,69.72978318,0,0
4,2,3,5,10.51310656,77.17934084,58.82265046,74.69725518,0,0
4,3,3,5,10.51310656,70.82218321,77.17934084,65.82720487,0,0
4,4,3,5,10.51310656,65.67593354,70.82218321,69.48833757,0,0
4,5,3,5,10.51310656,68.02751272,65.67593354,63.04384926,0,0
4,6,3,5,10.51310656,103.4893647,68.02751272,96.11839153,0,0
4,7,3,5,10.51310656,97.81451769,103.4893647,106.3575634,0,0
4,8,3,5,10.51310656,106.1621098,97.81451769,100.9342152,0,0
4,9,3,5,10.51310656,102.339385,106.1621098,102.9900868,0,0
4,10,3,5,10.51310656,101.8151463,102.339385,90.77219837,0,0
4,11,3,5,10.51310656,106.4343228,101.8151463,93.96193904,0,0
4,12,3,5,10.51310656,97.88638344,106.4343228,90.17307975,0,0
4,13,3,5,10.51310656,104.0498874,97.88638344,102.0471308,0,0
4,14,3,5,10.51310656,95.73203983,104.0498874,98.08657855,0,0
4,15,3,5,10.51310656,100.4420178,95.73203983,99.91305904,0,0
4,16,3,5,10.51310656,100.9498462,100.4420178,101.9301041,0,0
4,17,3,5,10.51310656,104.1089605,100.9498462,98.91673589,0,0
4,18,3,5,10.51310656,114.5888438,104.1089605,109.3611399,0,0
4,19,3,5,10.51310656,117.6498953,114.5888438,115.5555854,0,0
4,20,3,5,10.51310656,125.7178623,117.6498953,113.0179954,0,0
4,21,3,5,10.51310656,120.6158212,125.7178623,117.821283,0,0
4,22,3,5,10.51310656,118.3195946,120.6158212,117.8878184,0,0
4,23,3,5,10.51310656,117.3299823,118.3195946,122.603389,0,0
5,0,3,5,6.137293462,85.16392029,,73.07690432,0,1
5,1,3,5,6.137293462,80.53223112,85.16392029,58.82265046,0,1
5,2,3,5,6.137293462,88.08369419,80.53223112,77.17934084,0,1
5,3,3,5,6.137293462,84.43830407,88.08369419,70.82218321,0,1
5,4,3,5,6.137293462,86.3023358,84.43830407,65.67593354,0,1
5,5,3,5,6.137293462,79.26177308,86.3023358,68.02751272,0,1
5,6,3,5,6.137293462,116.2123087,79.26177308,103.4893647,0,1
5,7,3,5,6.137293462,125.0908064,116.2123087,97.81451769,0,1
5,8,3,5,6.137293462,120.2811382,125.0908064,106.1621098,0,1
5,9,3,5,6.137293462,120.8202253,120.2811382,102.339385,0,1
5,10,3,5,6.137293462,117.3837056,120.8202253,101.8151463,0,1
5,11,3,5,6.137293462,118.195533,117.3837056,106.4343228,0,1
5,12,3,5,6.137293462,117.749227,118.195533,97.88638344,0,1
5,13,3,5,6.137293462,124.6017418,117.749227,104.0498874,0,1
5,14,3,5,6.137293462,123.72151,124.6017418,95.73203983,0,1
5,15,3,5,6.137293462,119.4891338,123.72151,100.4420178,0,1
5,16,3,5,6.137293462,118.2716817,119.4891338,100.9498462,0,1
5,17,3,5,6.137293462,120.6696432,118.2716817,104.1089605,0,1
5,18,3,5,6.137293462,149.0257798,120.6696432,114.5888438,0,1
5,19,3,5,6.137293462,137.1051524,149.0257798,117.6498953,0,1
5,20,3,5,6.137293462,142.758065,137.1051524,125.7178623,0,1
5,21,3,5,6.137293462,144.9516312,142.758065,120.6158212,0,1
5,22,3,5,6.137293462,144.2086915,144.9516312,118.3195946,0,1
5,23,3,5,6.137293462,147.6678594,144.2086915,117.3299823,0,1
6,0,3,5,10.52691387,84.5422224,,85.16392029,0,1
6,1,3,5,10.52691387,88.7647533,84.5422224,80.53223112,0,1
6,2,3,5,10.52691387,79.69783704,88.7647533,88.08369419,0,1
6,3,3,5,10.52691387,83.69137286,79.69783704,84.43830407,0,1
6,4,3,5,10.52691387,79.0687948,83.69137286,86.3023358,0,1
6,5,3,5,10.52691387,94.32043945,79.0687948,79.26177308,0,1
6,6,3,5,10.52691387,116.887446,94.32043945,116.2123087,0,1
6,7,3,5,10.52691387,116.1950196,116.887446,125.0908064,0,1
6,8,3,5,10.52691387,120.5371621,116.1950196,120.2811382,0,1
6,9,3,5,10.52691387,122.9491328,120.5371621,120.8202253,0,1
6,10,3,5,10.52691387,124.3009697,122.9491328,117.3837056,0,1
6,11,3,5,10.52691387,115.223799,124.3009697,118.195533,0,1
6,12,3,5,10.52691387,122.7761011,115.223799,117.749227,0,1
6,13,3,5,10.52691387,112.6598608,122.7761011,124.6017418,0,1
6,14,3,5,10.52691387,111.7117932,112.6598608,123.72151,0,1
6,15,3,5,10.52691387,123.2975134,111.7117932,119.4891338,0,1
6,16,3,5,10.52691387,112.0578896,123.2975134,118.2716817,0,1
6,17,3,5,10.52691387,118.9087758,112.0578896,120.6696432,0,1
6,18,3,5,10.52691387,146.1075674,118.9087758,149.0257798,0,1
6,19,3,5,10.52691387,142.8806212,146.1075674,137.1051524,0,1
6,20,3,5,10.52691387,137.8905752,142.8806212,142.758065,0,1
6,21,3,5,10.52691387,142.4125293,137.8905752,144.9516312,0,1
6,22,3,5,10.52691387,143.3176765,142.4125293,144.2086915,0,1
6,23,3,5,10.52691387,150.9045189,143.3176765,147.6678594,0,1
0,0,3,1,10.69540075,69.853588,,84.5422224,0,0
0,1,3,1,10.69540075,74.47645579,69.853588,88.7647533,0,0
0,2,3,1,10.69540075,62.7776227,74.47645579,79.69783704,0,0
0,3,3,1,10.69540075,71.09237255,62.7776227,83.69137286,0,0
0,4,3,1,10.69540075,64.61350432,71.09237255,79.0687948,0,0
0,5,3,1,10.69540075,59.69932813,64.61350432,94.32043945,0,0
0,6,3,1,10.69540075,91.14082586,59.69932813,116.887446,0,0
0,7,3,1,10.69540075,97.934339,91.14082586,116.1950196,0,0
0,8,3,1,10.69540075,95.41240285,97.934339,120.5371621,0,0
0,9,3,1,10.69540075,98.58952176,95.41240285,122.9491328,0,0
0,10,3,1,10.69540075,102.8022668,98.58952176,124.3009697,0,0
0,11,3,1,10.69540075,91.87090862,102.8022668,115.223799,0,0
0,12,3,1,10.69540075,98.18168124,91.87090862,122.7761011,0,0
0,13,3,1,10.69540075,98.36137979,98.18168124,112.6598608,0,0
0,14,3,1,10.69540075,102.6160825,98.36137979,111.7117932,0,0
0,15,3,1,10.69540075,113.0685282,102.6160825,123.2975134,0,0
0,16,3,1,10.69540075,105.2544994,113.0685282,112.0578896,0,0
0,17,3,1,10.69540075,95.79529185,105.2544994,118.9087758,0,0
0,18,3,1,10.69540075,120.9988761,95.79529185,146.1075674,0,0
0,19,3,1,10.69540075,131.0981198,120.9988761,142.8806212,0,0
0,20,3,1,10.69540075,114.1617167,131.0981198,137.8905752,0,0
0,21,3,1,10.69540075,123.439467,114.1617167,142.4125293,0,0
0,22,3,1,10.69540075,118.4821079,123.439467,143.3176765,0,0
0,23,3,1,10.69540075,117.8268255,118.4821079,150.9045189,0,0
1,0,3,1,10.81711758,66.96952069,,69.853588,0,0
1,1,3,1,10.81711758,69.68345936,66.96952069,74.47645579,0,0
1,2,3,1,10.81711758,61.43198039,69.68345936,62.7776227,0,0
1,3,3,1,10.81711758,73.40776764,61.43198039,71.09237255,0,0
1,4,3,1,10.81711758,63.76561531,73.40776764,64.61350432,0,0
1,5,3,1,10.81711758,69.94680867,63.76561531,59.69932813,0,0
1,6,3,1,10.81711758,99.43447722,69.94680867,91.14082586,0,0
1,7,3,1,10.81711758,95.6759061,99.43447722,97.934339,0,0
1,8,3,1,10.81711758,94.07391903,95.6759061,95.41240285,0,0
1,9,3,1,10.81711758,100.3824964,94.07391903,98.58952176,0,0
1,10,3,1,10.81711758,105.5184482,100.3824964,102.8022668,0,0
1,11,3,1,10.81711758,94.61641591,105.5184482,91.87090862,0,0
1,12,3,1,10.81711758,86.34028357,94.61641591,98.18168124,0,0
1,13,3,1,10.81711758,96.79711968,86.34028357,98.36137979,0,0
1,14,3,1,10.81711758,108.6394382,96.79711968,102.6160825,0,0
1,15,3,1,10.81711758,96.27434941,108.6394382,113.0685282,0,0
1,16,3,1,10.81711758,99.17668779,96.27434941,105.2544994,0,0
1,17,3,1,10.81711758,101.3171343,99.17668779,95.79529185,0,0
1,18,3,1,10.81711758,132.8400318,101.3171343,120.9988761,0,0
1,19,3,1,10.81711758,116.9611552,132.8400318,131.0981198,0,0
1,20,3,1,10.81711758,119.8065867,116.9611552,114.1617167,0,0
1,21,3,1,10.81711758,117.0670265,119.8065867,123.439467,0,0
1,22,3,1,10.81711758,122.4752043,117.0670265,118.4821079,0,0
1,23,3,1,10.81711758,109.3465163,122.4752043,117.8268255,0,0
2,0,3,1,9.098150701,66.11327513,,66.96952069,0,0
2,1,3,1,9.098150701,78.21741206,66.11327513,69.68345936,0,0
2,2,3,1,9.098150701,72.78070808,78.21741206,61.43198039,0,0
2,3,3,1,9.098150701,68.6069542,72.78070808,73.40776764,0,0
2,4,3,1,9.098150701,74.33936901,68.6069542,63.76561531,0,0
2,5,3,1,9.098150701,67.36149398,74.33936901,69.94680867,0,0
2,6,3,1,9.098150701,113.1184558,67.36149398,99.43447722,0,0
2,7,3,1,9.098150701,98.0862131,113.1184558,95.6759061,0,0
2,8,3,1,9.098150701,102.2396248,98.0862131,94.07391903,0,0
2,9,3,1,9.098150701,97.36194398,102.2396248,100.3824964,0,0
2,10,3,1,9.098150701,101.1087224,97.36194398,105.5184482,0,0
2,11,3,1,9.098150701,98.31341543,101.1087224,94.61641591,0,0
2,12,3,1,9.098150701,98.69323731,98.31341543,86.34028357,0,0
2,13,3,1,9.098150701,100.7849797,98.69323731,96.79711968,0,0
2,14,3,1,9.098150701,106.6224626,100.7849797,108.6394382,0,0
2,15,3,1,9.098150701,107.0141058,106.6224626,96.27434941,0,0
2,16,3,1,9.098150701,91.83908174,107.0141058,99.17668779,0,0
2,17,3,1,9.098150701,103.9968119,91.83908174,101.3171343,0,0
2,18,3,1,9.098150701,125.3650788,103.9968119,132.8400318,0,0
2,19,3,1,9.098150701,126.7300207,125.3650788,116.9611552,0,0
2,20,3,1,9.098150701,112.3840679,126.7300207,119.8065867,0,0
2,21,3,1,9.098150701,125.0821722,112.3840679,117.0670265,0,0
2,22,3,1,9.098150701,126.8476138,125.0821722,122.4752043,0,0
2,23,3,1,9.098150701,123.3871566,126.8476138,109.3465163,0,0
3,0,3,1,11.93556723,69.16088504,,66.11327513,0,0
3,1,3,1,11.93556723,67.24237353,69.16088504,78.21741206,0,0
3,2,3,1,11.93556723,62.86261478,67.24237353,72.78070808,0,0
3,3,3,1,11.93556723,64.51604152,62.86261478,68.6069542,0,0
3,4,3,1,11.93556723,73.32216059,64.51604152,74.33936901,0,0
3,5,3,1,11.93556723,76.68559038,73.32216059,67.36149398,0,0
3,6,3,1,11.93556723,96.63576946,76.68559038,113.1184558,0,0
3,7,3,1,11.93556723,104.6719292,96.63576946,98.0862131,0,0
3,8,3,1,11.93556723,98.37388535,104.6719292,102.2396248,0,0
3,9,3,1,11.93556723,111.219767,98.37388535,97.36194398,0,0
3,10,3,1,11.93556723,93.31264786,111.219767,101.1087224,0,0
3,11,3,1,11.93556723,111.6104767,93.31264786,98.31341543,0,0
3,12,3,1,11.93556723,100.1318102,111.6104767,98.69323731,0,0
3,13,3,1,11.93556723,101.3621383,100.1318102,100.7849797,0,0
3,14,3,1,11.93556723,99.67333597,101.3621383,106.6224626,0,0
3,15,3,1,11.93556723,92.41490112,99.67333597,107.0141058,0,0
3,16,3,1,11.93556723,97.11091228,92.41490112,91.83908174,0,0
3,17,3,1,11.93556723,96.40278328,97.11091228,103.9968119,0,0
3,18,3,1,11.93556723,121.0179141,96.40278328,125.3650788,0,0
3,19,3,1,11.93556723,123.9680121,121.0179141,126.7300207,0,0
3,20,3,1,11.93556723,117.7983271,123.9680121,112.3840679,0,0
3,21,3,1,11.93556723,114.0210161,117.7983271,125.0821722,0,0
3,22,3,1,11.93556723,126.857282,114.0210161,126.8476138,0,0
3,23,3,1,11.93556723,126.494873,126.857282,123.3871566,0,0
4,0,3,1,13.66457666,66.43012019,,69.16088504,0,0
4,1,3,1,13.66457666,69.00059232,66.43012019,67.24237353,0,0
4,2,3,1,13.66457666,74.27603279,69.00059232,62.86261478,0,0
4,3,3,1,13.66457666,67.61854482,74.27603279,64.51604152,0,0
4,4,3,1,13.66457666,72.12843195,67.61854482,73.32216059,0,0
4,5,3,1,13.66457666,71.9782052,72.12843195,76.68559038,0,0
4,6,3,1,13.66457666,102.3294253,71.9782052,96.63576946,0,0
4,7,3,1,13.66457666,95.32466097,102.3294253,104.6719292,0,0
4,8,3,1,13.66457666,104.0894944,95.32466097,98.37388535,0,0
4,9,3,1,13.66457666,95.45982206,104.0894944,111.219767,0,0
4,10,3,1,13.66457666,99.46276886,95.45982206,93.31264786,0,0
4,11,3,1,13.66457666,103.0400749,99.46276886,111.6104767,0,0
4,12,3,1,13.66457666,102.9545636,103.0400749,100.1318102,0,0
4,13,3,1,13.66457666,97.44271327,102.9545636,101.3621383,0,0
4,14,3,1,13.66457666,106.0273315,97.44271327,99.67333597,0,0
4,15,3,1,13.66457666,98.28598527,106.0273315,92.41490112,0,0
4,16,3,1,13.66457666,102.1833098,98.28598527,97.11091228,0,0
4,17,3,1,13.66457666,98.84225161,102.1833098,96.40278328,0,0
4,18,3,1,13.66457666,122.5291387,98.84225161,121.0179141,0,0
4,19,3,1,13.66457666,123.4196904,122.5291387,123.9680121,0,0
4,20,3,1,13.66457666,121.4670031,123.4196904,117.7983271,0,0
4,21,3,1,13.66457666,122.8048218,121.4670031,114.0210161,0,0
4,22,3,1,13.66457666,120.4150878,122.8048218,126.857282,0,0
4,23,3,1,13.66457666,121.9424428,120.4150878,126.494873,0,0
5,0,3,1,12.25759758,85.29975816,,66.43012019,0,1
5,1,3,1,12.25759758,77.03988288,85.29975816,69.00059232,0,1
5,2,3,1,12.25759758,87.11966587,77.03988288,74.27603279,0,1
5,3,3,1,12.25759758,81.40703495,87.11966587,67.61854482,0,1
5,4,3,1,12.25759758,91.77473096,81.40703495,72.12843195,0,1
5,5,3,1,12.25759758,87.46687452,91.77473096,71.9782052,0,1
5,6,3,1,12.25759758,117.5184431,87.46687452,102.3294253,0,1
5,7,3,1,12.25759758,116.0389146,117.5184431,95.32466097,0,1
5,8,3,1,12.25759758,122.5900818,116.0389146,104.0894944,0,1
5,9,3,1,12.25759758,123.1759252,122.5900818,95.45982206,0,1
5,10,3,1,12.25759758,123.9216219,123.1759252,99.46276886,0,1
5,11,3,1,12.25759758,120.6009925,123.9216219,103.0400749,0,1
5,12,3,1,12.25759758,119.8489918,120.6009925,102.9545636,0,1
5,13,3,1,12.25759758,121.1371373,119.8489918,97.44271327,0,1
5,14,3,1,12.25759758,123.9978625,121.1371373,106.0273315,0,1
5,15,3,1,12.25759758,124.5984519,123.9978625,98.28598527,0,1
5,16,3,1,12.25759758,120.7416734,124.5984519,102.1833098,0,1
5,17,3,1,12.25759758,115.8164829,120.7416734,98.84225161,0,1
5,18,3,1,12.25759758,146.8941081,115.8164829,122.5291387,0,1
5,19,3,1,12.25759758,146.2146596,146.8941081,123.4196904,0,1
5,20,3,1,12.25759758,147.7581819,146.2146596,121.4670031,0,1
5,21,3,1,12.25759758,155.3229394,147.7581819,122.8048218,0,1
5,22,3,1,12.25759758,144.8679973,155.3229394,120.4150878,0,1
5,23,3,1,12.25759758,142.2201591,144.8679973,121.9424428,0,1
6,0,3,1,13.28069411,94.48189056,,85.29975816,0,1
6,1,3,1,13.28069411,80.02139972,94.48189056,77.03988288,0,1
6,2,3,1,13.28069411,85.57860385,80.02139972,87.11966587,0,1
6,3,3,1,13.28069411,81.07061712,85.57860385,81.40703495,0,1
6,4,3,1,13.28069411,86.84376534,81.07061712,91.77473096,0,1
6,5,3,1,13.28069411,79.98263225,86.84376534,87.46687452,0,1
6,6,3,1,13.28069411,123.4456702,79.98263225,117.5184431,0,1
6,7,3,1,13.28069411,119.8693368,123.4456702,116.0389146,0,1
6,8,3,1,13.28069411,129.3536978,119.8693368,122.5900818,0,1
6,9,3,1,13.28069411,118.6066116,129.3536978,123.1759252,0,1
6,10,3,1,13.28069411,119.5862187,118.6066116,123.9216219,0,1
6,11,3,1,13.28069411,126.2655455,119.5862187,120.6009925,0,1
6,12,3,1,13.28069411,126.558396,126.2655455,119.8489918,0,1
6,13,3,1,13.28069411,113.7081786,126.558396,121.1371373,0,1
6,14,3,1,13.28069411,120.1610635,113.7081786,123.9978625,0,1
6,15,3,1,13.28069411,119.1013317,120.1610635,124.5984519,0,1
6,16,3,1,13.28069411,127.3787962,119.1013317,120.7416734,0,1
6,17,3,1,13.28069411,131.3482351,127.3787962,115.8164829,0,1
6,18,3,1,13.28069411,149.2000126,131.3482351,146.8941081,0,1
6,19,3,1,13.28069411,140.1838175,149.2000126,146.2146596,0,1
6,20,3,1,13.28069411,146.2835004,140.1838175,147.7581819,0,1
6,21,3,1,13.28069411,147.0394302,146.2835004,155.3229394,0,1
6,22,3,1,13.28069411,155.8720807,147.0394302,144.8679973,0,1
6,23,3,1,13.28069411,148.4489533,155.8720807,142.2201591,0,1
0,0,3,2,8.063432667,73.47528805,,94.48189056,0,0
0,1,3,2,8.063432667,65.44515365,73.47528805,80.02139972,0,0
0,2,3,2,8.063432667,60.62474476,65.44515365,85.57860385,0,0
0,3,3,2,8.063432667,76.32767225,60.62474476,81.07061712,0,0
0,4,3,2,8.063432667,70.52672389,76.32767225,86.84376534,0,0
0,5,3,2,8.063432667,54.32155498,70.52672389,79.98263225,0,0
0,6,3,2,8.063432667,93.52476429,54.32155498,123.4456702,0,0
0,7,3,2,8.063432667,104.7463087,93.52476429,119.8693368,0,0
0,8,3,2,8.063432667,100.481261,104.7463087,129.3536978,0,0
0,9,3,2,8.063432667,98.11648061,100.481261,118.6066116,0,0
0,10,3,2,8.063432667,99.6108734,98.11648061,119.5862187,0,0
0,11,3,2,8.063432667,99.53106625,99.6108734,126.2655455,0,0
0,12,3,2,8.063432667,93.3409692,99.53106625,126.558396,0,0
0,13,3,2,8.063432667,100.4732355,93.3409692,113.7081786,0,0
0,14,3,2,8.063432667,97.92756304,100.4732355,120.1610635,0,0
0,15,3,2,8.063432667,96.90380594,97.92756304,119.1013317,0,0
0,16,3,2,8.063432667,95.99023906,96.90380594,127.3787962,0,0
0,17,3,2,8.063432667,97.88935537,95.99023906,131.3482351,0,0
0,18,3,2,8.063432667,119.9152551,97.88935537,149.2000126,0,0
0,19,3,2,8.063432667,127.4283265,119.9152551,140.1838175,0,0
0,20,3,2,8.063432667,120.0074359,127.4283265,146.2835004,0,0
0,21,3,2,8.063432667,118.7360555,120.0074359,147.0394302,0,0
0,22,3,2,8.063432667,120.8794251,118.7360555,155.8720807,0,0
0,23,3,2,8.063432667,124.9269266,120.8794251,148.4489533,0,0
1,0,3,2,9.932028964,76.03576585,,73.47528805,0,0
1,1,3,2,9.932028964,72.51715093,76.03576585,65.44515365,0,0
1,2,3,2,9.932028964,67.39984411,72.51715093,60.62474476,0,0
1,3,3,2,9.932028964,73.59852226,67.39984411,76.32767225,0,0
1,4,3,2,9.932028964,69.59869742,73.59852226,70.52672389,0,0
1,5,3,2,9.932028964,69.10084163,69.59869742,54.32155498,0,0
1,6,3,2,9.932028964,102.4307474,69.10084163,93.52476429,0,0
1,7,3,2,9.932028964,102.497847,102.4307474,104.7463087,0,0
1,8,3,2,9.932028964,103.439173,102.497847,100.481261,0,0
1,9,3,2,9.932028964,87.26480138,103.439173,98.11648061,0,0
1,10,3,2,9.932028964,103.6566338,87.26480138,99.6108734,0,0
1,11,3,2,9.932028964,101.054505,103.6566338,99.53106625,0,0
1,12,3,2,9.932028964,99.57182806,101.054505,93.3409692,0,0
1,13,3,2,9.932028964,95.89852908,99.57182806,100.4732355,0,0
1,14,3,2,9.932028964,96.43600565,95.89852908,97.92756304,0,0
1,15,3,2,9.932028964,102.5974949,96.43600565,96.90380594,0,0
1,16,3,2,9.932028964,99.73209152,102.5974949,95.99023906,0,0
1,17,3,2,9.932028964,103.9817805,99.73209152,97.88935537,0,0
1,18,3,2,9.932028964,119.336006,103.9817805,119.9152551,0,0
1,19,3,2,9.932028964,115.2710286,119.336006,127.4283265,0,0
1,20,3,2,9.932028964,114.3532494,115.2710286,120.0074359,0,0
1,21,3,2,9.932028964,118.398893,114.3532494,118.7360555,0,0
1,22,3,2,9.932028964,125.0583466,118.398893,120.8794251,0,0
1,23,3,2,9.932028964,118.1324441,125.0583466,124.9269266,0,0
2,0,3,2,7.660877332,67.16397179,,76.03576585,0,0
2,1,3,2,7.660877332,69.09497074,67.16397179,72.51715093,0,0
2,2,3,2,7.660877332,68.3117458,69.09497074,67.39984411,0,0
2,3,3,2,7.660877332,80.08537579,68.3117458,73.59852226,0,0
2,4,3,2,7.660877332,72.1176231,80.08537579,69.59869742,0,0
2,5,3,2,7.660877332,78.86976521,72.1176231,69.10084163,0,0
2,6,3,2,7.660877332,95.1408531,78.86976521,102.4307474,0,0
2,7,3,2,7.660877332,98.236033,95.1408531,102.497847,0,0
2,8,3,2,7.660877332,106.311377,98.236033,103.439173,0,0
2,9,3,2,7.660877332,94.86660656,106.311377,87.26480138,0,0
2,10,3,2,7.660877332,98.98114352,94.86660656,103.6566338,0,0
2,11,3,2,7.660877332,93.61123656,98.98114352,101.054505,0,0
2,12,3,2,7.660877332,90.13196957,93.61123656,99.57182806,0,0
2,13,3,2,7.660877332,94.0732184,90.13196957,95.89852908,0,0
2,14,3,2,7.660877332,99.88975516,94.0732184,96.43600565,0,0
2,15,3,2,7.660877332,95.07489438,99.88975516,102.5974949,0,0
2,16,3,2,7.660877332,98.62907983,95.07489438,99.73209152,0,0
2,17,3,2,7.660877332,97.48655732,98.62907983,103.9817805,0,0
2,18,3,2,7.660877332,124.6745622,97.48655732,119.336006,0,0
2,19,3,2,7.660877332,115.259835,124.6745622,115.2710286,0,0
2,20,3,2,7.660877332,115.1798807,115.259835,114.3532494,0,0
2,21,3,2,7.660877332,121.4293494,115.1798807,118.398893,0,0
2,22,3,2,7.660877332,122.5200133,121.4293494,125.0583466,0,0
2,23,3,2,7.660877332,129.5376697,122.5200133,118.1324441,0,0
3,0,3,2,9.094896739,77.74788513,,67.16397179,0,0
3,1,3,2,9.094896739,70.86563001,77.74788513,69.09497074,0,0
3,2,3,2,9.094896739,75.7220662,70.86563001,68.3117458,0,0
3,3,3,2,9.094896739,67.78910616,75.7220662,80.08537579,0,0
3,4,3,2,9.094896739,67.30259265,67.78910616,72.1176231,0,0
3,5,3,2,9.094896739,62.78535641,67.30259265,78.86976521,0,0
3,6,3,2,9.094896739,97.46162105,62.78535641,95.1408531,0,0
3,7,3,2,9.094896739,98.44579948,97.46162105,98.236033,0,0
3,8,3,2,9.094896739,96.98350638,98.44579948,106.311377,0,0
3,9,3,2,9.094896739,98.39362992,96.98350638,94.86660656,0,0
3,10,3,2,9.094896739,99.14139783,98.39362992,98.98114352,0,0
3,11,3,2,9.094896739,99.76228353,99.14139783,93.61123656,0,0
3,12,3,2,9.094896739,101.0969402,99.76228353,90.13196957,0,0
3,13,3,2,9.094896739,98.83510541,101.0969402,94.0732184,0,0
3,14,3,2,9.094896739,94.25260989,98.83510541,99.88975516,0,0
3,15,3,2,9.094896739,101.4818767,94.25260989,95.07489438,0,0
3,16,3,2,9.094896739,102.8321689,101.4818767,98.62907983,0,0
3,17,3,2,9.094896739,100.8016673,102.8321689,97.48655732,0,0
3,18,3,2,9.094896739,124.1092819,100.8016673,124.6745622,0,0
3,19,3,2,9.094896739,117.3058929,124.1092819,115.259835,0,0
3,20,3,2,9.094896739,115.9277248,117.3058929,115.1798807,0,0
3,21,3,2,9.094896739,122.9236706,115.9277248,121.4293494,0,0
3,22,3,2,9.094896739,116.7736547,122.9236706,122.5200133,0,0
3,23,3,2,9.094896739,125.9495844,116.7736547,129.5376697,0,0
4,0,3,2,5.143785149,69.71950153,,77.74788513,0,0
4,1,3,2,5.143785149,72.63572445,69.71950153,70.86563001,0,0
4,2,3,2,5.143785149,76.49962126,72.63572445,75.7220662,0,0
4,3,3,2,5.143785149,71.43064627,76.49962126,67.78910616,0,0
4,4,3,2,5.143785149,75.29498314,71.43064627,67.30259265,0,0
4,5,3,2,5.143785149,72.7033641,75.29498314,62.78535641,0,0
4,6,3,2,5.143785149,107.6156354,72.7033641,97.46162105,0,0
4,7,3,2,5.143785149,89.62748085,107.6156354,98.44579948,0,0
4,8,3,2,5.143785149,99.38310186,89.62748085,96.98350638,0,0
4,9,3,2,5.143785149,98.32248644,99.38310186,98.39362992,0,0
4,10,3,2,5.143785149,106.4237181,98.32248644,99.14139783,0,0
4,11,3,2,5.143785149,100.1938695,106.4237181,99.76228353,0,0
4,12,3,2,5.143785149,97.58646476,100.1938695,101.0969402,0,0
4,13,3,2,5.143785149,106.6776365,97.58646476,98.83510541,0,0
4,14,3,2,5.143785149,97.77200285,106.6776365,94.25260989,0,0
4,15,3,2,5.143785149,106.8871062,97.77200285,101.4818767,0,0
4,16,3,2,5.143785149,105.9971709,106.8871062,102.8321689,0,0
4,17,3,2,5.143785149,94.96737747,105.9971709,100.8016673,0,0
4,18,3,2,5.143785149,127.192281,94.96737747,124.1092819,0,0
4,19,3,2,5.143785149,120.3221672,127.192281,117.3058929,0,0
4,20,3,2,5.143785149,120.9506555,120.3221672,115.9277248,0,0
4,21,3,2,5.143785149,116.3953785,120.9506555,122.9236706,0,0
4,22,3,2,5.143785149,123.707127,116.3953785,116.7736547,0,0
4,23,3,2,5.143785149,120.1907948,123.707127,125.9495844,0,0
5,0,3,2,12.77180709,87.9208911,,69.71950153,0,1
5,1,3,2,12.77180709,82.36949286,87.9208911,72.63572445,0,1
5,2,3,2,12.77180709,88.88394626,82.36949286,76.49962126,0,1
